"Hashtags","Posts","Search Volume (Average)","Search Volume (Jun 2022)","Search Volume (Jul 2022)","Search Volume (Aug 2022)","Search Volume (Sep 2022)","Search Volume (Oct 2022)","Search Volume (Nov 2022)","Search Volume (Dec 2022)","Search Volume (Jan 2023)","Search Volume (Feb 2023)","Search Volume (Mar 2023)","Search Volume (Apr 2023)","Search Volume (May 2023)","Trend","Average CPC (USD)","Competition"
"#slanguagelevelexpert","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagemadeinla","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageeducation","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagebooks","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagealert","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagemadeeverydaytalk","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguage_ep","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageteens","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageslurry","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagebandito","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageofficialvideo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagelearners","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagesemotion","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagewithmereke","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagehere","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagesprogram_withnajib","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagecafe","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagepodcast","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguage2018","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagejourney","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagecourse","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguageschool","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#elanguagecenters","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#tlanguageoftrees","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#tlanguagetips","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#tlanguageofdance","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#tlanguageteacher","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#tlanguageofcinema","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageindatascience","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageworkshop","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagelogo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagedevelopers","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageinmumbai","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguage👩🏻‍💻","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageofflowers","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageresearcher","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagematters","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagetutor","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagejobs2022","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageson","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageprogramming","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagetrainingmumbai","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagejobs","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageapplication","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagecourseonline","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagedeveloper","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageforwhat","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageexpert","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageiscallingmyname","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagecenter","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageworkshop2021","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ylanguages","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#wlanguageriomare","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezarefunn","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageztho","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezines","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezfestival","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezealot","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezoneisbae","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezhests","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezaum","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezoe","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezoo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezoneszno","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezonegls","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezoom","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezonesgdl","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagez💡","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezonebydgoszcz","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#mlanguagecrew","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#mlanguageinstitute","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#mlanguagelab","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#mlanguage2","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ulanguagevideo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevacationcompetitionajs2","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language101mandarin","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language14","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language101bersamadrlututanda😝🤣🤣🤣❤️","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language102","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1404","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1of6","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language101day2","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language141516","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1518","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language12e","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language19歲生日快樂","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1442","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1666","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1of16","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1999","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1에서","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language111","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1😊","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1year","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language12years","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language101memes","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language142","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language171","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1stconference","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#１language","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","2"
"#1languageiknow","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagewouldbenicealso","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagelearningforkids","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagefashion","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagemanyconjugations","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagespokenbyall","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1vision","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1culture","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageisallineed","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageidontwannalearn","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagedown","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1country","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagefolks","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageeveryweekkk","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagetogo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageformany","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageanalysis","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language462810tenses","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageperbook","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagedown1togo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1meaning","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageintheworld","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageschoolladiessmallgroup","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageoflove","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageisforlosers","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagelove","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagesouthernhemisphere","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageisfrench","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languages","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language🔥💯","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language_of_💖","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languagelearningplatform","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyesterday","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoudontunderstand","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoungboy","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoucantunderstand","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyransparency","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoucheekybugger","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoushouldalreadyknow","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoda","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyellow","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyourconsciousness","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoucantlearn","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoucantread","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyana","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyall","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyikes","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoruba","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyeshuaspoke","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyolanguage","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyhings","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyouwishtolearn","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguageфакты","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagestudentx","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagefriengs","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_feedback","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_story","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguageone","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagesong","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_team","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_joke","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage💕","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagefriends","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagestudent","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagetwo","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguaged","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_camp","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage34","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2literacy","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2014","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2class","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2013","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2ruebonsoir","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2sioux","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2526","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2aminimal","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2myarts","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2latenesinside","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2use","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2➡","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2010","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language24h","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2of16","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2k17","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2point0","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2k5","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language22","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2009","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2😍","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2years","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2k18","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2die4","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2music","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2architecture","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2ndgrade","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2k21","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3of5","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3letmelivefully","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3g","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language38🤔","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3rdquarterexam","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language300","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language38💥🔫","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language38videoshoot","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3thekarma","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language30swahili","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3d👏👏👏","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3years","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language3rdslideshhhhhh","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languageskingdomhall","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagestho","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languages3voices","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagestosaymerrychristmas","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesby30","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesbetweenus","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesspokenonourteam","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesgirl","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesatleast","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagemenu","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languageheart","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesinaday","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesbitches","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesisnotbad","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesonourgraditudeboard","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesmix","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagestogether","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesformeitalian","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languages6country","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesmarathon","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languageslikeme","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languages14interpreters","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagespractice","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languageshahaha","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesmightbeabitmuch","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagetogether","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagerelease","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesspoke","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagescommunicateatthesametime","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesgoal","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagefix","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagearts","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesproduction","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagedomains","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesonly","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagefreestyle","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesinging","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesspeaker","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesdifficulttotranslate","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6ʟᴀɴɢᴜᴀɢᴇs","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexd","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexculture","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangeclub","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangevent","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexamsuccess","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexamp","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesonesentence","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languageanalyticalabilitytests","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages_songs","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesletsgetit","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1post","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagespeaker","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1disease","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagediscussion","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1frienship","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesproblems","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesrule","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesarebetter","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagechainz","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesbetterthan1","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languageminimum","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesbaby","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languageshiyasbooks","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages2easy","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesinonesentence","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesandcounting","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesareyoukiddingme","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1rique","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesatthesametime","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagestruggles","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languageruleintn","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languages🙌","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languages❤️","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagea","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language70","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language7days","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language758","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language017","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language09","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language0809","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language0f","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language016","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language022","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language06","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language028","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language024","1","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
